frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
229,rebounding,642.0,228.0,40.1,,template,0.4019,1.2226,1.0,144.41,71.0766,3.162,65.625,False
230,rebounding,659.0,295.0,40.1,,template,0.4277,1.2226,1.0,3156.51,71.4103,69.123,65.625,False
231,rebounding,646.0,300.0,40.1,,template,0.4761,1.2226,1.0,636.04,71.744,13.928,65.625,False
232,rebounding,644.0,303.0,40.1,,template,0.5034,1.2226,1.0,164.65,72.0777,3.606,65.625,False
233,rebounding,640.0,306.0,40.1,,template,0.4604,1.2226,1.0,228.33,72.4114,5.0,65.625,False
234,rebounding,639.0,255.0,40.1,,template,0.4063,1.2226,1.0,2329.36,72.7451,51.01,65.625,False
235,rebounding,636.0,259.0,40.1,,template,0.3918,1.2226,1.0,228.33,73.0788,5.0,65.625,False
236,rebounding,627.0,272.0,40.1,,template,0.3797,1.2226,1.0,722.03,73.4125,15.811,65.625,False
237,rebounding,621.0,278.0,40.1,,template,0.3764,1.2226,1.0,387.48,73.7462,8.485,65.625,False
238,rebounding,617.0,283.0,40.1,,template,0.3982,1.2226,1.0,292.4,74.0798,6.403,65.625,False
239,rebounding,614.0,290.0,40.1,,template,0.4265,1.2226,1.0,347.77,74.4135,7.616,65.625,False
240,rebounding,612.0,297.0,40.1,,template,0.4452,1.2226,1.0,332.45,74.7472,7.28,65.625,False
241,rebounding,610.0,304.0,40.1,,template,0.4355,1.2226,1.0,332.45,75.0809,7.28,65.625,False
242,rebounding,609.0,311.0,40.1,,template,0.4269,1.2226,1.0,322.9,75.4146,7.071,65.625,False
243,rebounding,608.0,317.0,40.1,,template,0.4387,1.2226,1.0,277.77,75.7483,6.083,65.625,False
244,rebounding,610.0,322.0,40.1,,template,0.4627,1.2226,1.0,245.91,76.082,5.385,65.625,False
245,rebounding,612.0,327.0,40.1,,template,0.4776,1.2226,1.0,245.91,76.4157,5.385,65.625,False
246,rebounding,615.0,332.0,40.1,,template,0.483,1.2226,1.0,266.27,76.7494,5.831,65.625,False
247,rebounding,619.0,337.0,40.1,,template,0.4652,1.2226,1.0,292.4,77.0831,6.403,65.625,False
248,rebounding,621.0,347.0,40.1,,template,0.4097,1.2226,1.0,465.69,77.4168,10.198,65.625,False
249,rebounding,621.0,347.0,40.1,,last_known,0.3,1.2226,1.0,0.0,77.7505,0.0,65.625,False
250,rebounding,621.0,347.0,40.1,,last_known,0.3,1.2226,1.0,0.0,78.0842,0.0,65.625,False
251,rebounding,621.0,347.0,40.1,,last_known,0.3,1.2226,1.0,0.0,78.4179,0.0,65.625,False
252,rebounding,621.0,347.0,40.1,,last_known,0.3,1.2226,1.0,0.0,78.7515,0.0,65.625,False
253,rebounding,621.0,347.0,40.1,,last_known,0.3,1.2226,1.0,0.0,79.0852,0.0,65.625,False
