frame,drop_id,cx,cy,area_px,percentage,in_frame
1234,10,605,93,2325,25.84,1
1235,1,640,415,9357,104.01,1
1235,10,604,88,2273,25.27,1
1236,1,639,417,9077,100.89,1
1236,10,604,84,2202,24.48,1
1237,1,639,419,8796,97.77,1
1237,10,603,80,2193,24.38,1
1238,1,638,421,8465,94.09,1
1238,10,603,76,2228,24.77,1
1239,1,638,423,8062,89.61,1
1239,10,602,72,2300,25.57,1
1240,1,637,422,8192,91.06,1
1240,10,602,68,2309,25.67,1
1241,1,637,422,8134,90.41,1
1241,10,601,64,2241,24.91,1
1242,1,637,420,8409,93.47,1
1242,10,600,60,2173,24.15,1
1243,1,637,417,8769,97.47,1
1243,10,600,57,2132,23.7,1
1244,1,637,414,9070,100.82,1
1244,10,600,53,2158,23.99,1
1245,1,637,411,9426,104.77,1
1245,10,599,50,2195,24.4,1
1246,1,636,408,9737,108.23,1
1246,10,599,46,2207,24.53,1
1247,1,636,404,9899,110.03,1
1247,10,598,42,2149,23.89,1
1248,1,635,400,10040,111.6,1
1248,10,598,39,2089,23.22,1
1249,1,635,397,10145,112.77,1
1249,10,597,36,2052,22.81,1
1250,1,634,393,10231,113.72,1
1250,10,597,33,2039,22.66,1
1251,1,634,390,10355,115.1,1
1251,10,596,29,2080,23.12,0
1252,1,634,387,10362,115.18,1
1252,10,596,26,2176,24.19,0
1253,1,633,382,10269,114.14,1
1253,10,595,24,2153,23.93,0
1254,1,633,378,10111,112.39,1
1254,10,595,21,2014,22.39,0
1255,1,633,373,9936,110.44,1
1255,10,594,19,1887,20.97,0
1256,1,632,369,9784,108.75,1
1256,10,594,18,1767,19.64,0
1257,1,632,365,9624,106.97,1
1257,10,593,16,1645,18.28,0
1258,1,632,361,9650,107.26,1
1258,10,593,15,1559,17.33,0
1259,1,631,357,9635,107.1,1
1259,10,592,14,1450,16.12,0
1260,1,631,355,9569,106.36,1
1260,10,592,13,1331,14.79,0
1261,1,631,352,9550,106.15,1
1261,10,592,11,1175,13.06,0
1262,1,630,349,9557,106.23,1
1262,10,591,10,1040,11.56,0
1263,1,630,346,9581,106.5,1
1263,10,591,9,925,10.28,0
1264,1,630,342,9712,107.95,1
1264,10,590,8,836,9.29,0
1265,1,629,339,9854,109.53,1
1265,10,590,8,741,8.24,0
1265,11,329,7,568,6.31,0
1266,1,629,336,9951,110.61,1
1266,10,589,7,647,7.19,0
1266,11,328,13,1282,14.25,0
1267,1,628,332,10038,111.58,1
1267,10,588,6,533,5.92,0
1267,11,326,20,2055,22.84,0
1268,1,628,329,10056,111.78,1
1268,10,587,4,414,4.6,0
1268,11,325,28,2622,29.14,0
1269,1,628,326,10111,112.39,1
1269,10,587,4,348,3.87,0
1269,11,324,43,2532,28.14,1
1270,1,627,324,10204,113.42,1
1270,10,587,3,291,3.23,0
1270,11,323,56,2599,28.89,1
1271,1,627,322,10212,113.51,1
1271,10,587,3,248,2.76,0
1271,11,322,71,2637,29.31,1
1272,1,627,320,10286,114.33,1
1272,10,586,2,199,2.21,0
1272,11,322,85,2688,29.88,1
1273,1,626,318,10288,114.36,1
1273,11,321,98,2716,30.19,1
1274,1,626,315,10237,113.79,1
1274,11,320,113,2745,30.51,1
1275,1,626,313,10040,111.6,1
1275,11,319,127,2696,29.97,1
1276,1,626,310,9919,110.25,1
1276,11,318,141,2701,30.02,1
1277,1,625,307,9821,109.16,1
1277,11,317,155,2732,30.37,1
1278,1,625,305,9695,107.76,1
1278,11,316,170,2708,30.1,1
1279,1,624,302,9661,107.39,1
1279,11,316,184,2735,30.4,1
1279,12,644,2,230,2.56,0
1280,1,624,301,9627,107.01,1
1280,11,315,198,2746,30.52,1
1280,12,639,2,391,4.35,0
1281,1,624,299,9612,106.84,1
1281,11,314,213,2732,30.37,1
1281,12,648,7,627,6.97,0
1282,1,624,298,9623,106.96,1
1282,11,313,227,2729,30.33,1
1282,12,647,11,884,9.83,0
