frame,drop_id,cx,cy,area_px,percentage,in_frame
581,2,369,445,7356,772.69,1
581,3,542,301,364,38.24,1
581,4,933,447,2502,262.82,1
581,7,1005,70,555,58.3,1
581,10,706,448,1202,126.26,1
581,11,449,3,209,21.95,0
581,17,312,294,1557,163.55,1
581,18,340,16,263,27.63,1
582,1,570,448,2727,286.45,1
582,2,369,444,7466,784.24,1
582,3,542,303,361,37.92,1
582,4,933,447,2451,257.46,1
582,7,1006,69,560,58.82,1
582,10,706,448,1178,123.74,1
582,17,310,289,1535,161.24,1
582,18,339,38,314,32.98,1
583,1,570,448,2697,283.3,1
583,2,369,443,7701,808.93,1
583,3,542,305,370,38.87,1
583,4,932,447,2460,258.4,1
583,7,1007,66,546,57.35,1
583,10,706,450,1134,119.12,1
583,17,309,283,1494,156.93,1
583,18,338,59,342,35.92,1
584,1,570,447,2688,282.35,1
584,2,370,442,7722,811.13,1
584,3,542,306,370,38.87,1
584,4,932,447,2417,253.89,1
584,7,1008,64,545,57.25,1
584,10,706,450,1108,116.39,1
584,17,307,278,1445,151.79,1
584,18,336,81,346,36.34,1
585,1,570,447,2702,283.82,1
585,2,371,442,7866,826.26,1
585,3,542,308,367,38.55,1
585,4,932,446,2445,256.83,1
585,7,1009,63,557,58.51,1
585,10,706,448,1148,120.59,1
585,17,306,273,1402,147.27,1
585,18,335,103,384,40.34,1
586,1,570,447,2668,280.25,1
586,2,372,442,7863,825.95,1
586,3,542,310,368,38.66,1
586,4,933,446,2422,254.41,1
586,7,1010,60,540,56.72,1
586,10,706,448,1176,123.53,1
586,17,304,268,1443,151.58,1
586,18,334,124,389,40.86,1
587,1,569,448,2736,287.39,1
587,2,372,442,8050,845.59,1
587,3,542,312,371,38.97,1
587,4,933,447,2465,258.93,1
587,7,1011,59,524,55.04,1
587,10,706,449,1173,123.21,1
587,17,302,263,1529,160.61,1
587,18,333,145,396,41.6,1
588,1,570,448,2762,290.13,1
588,2,373,442,7990,839.29,1
588,3,541,314,369,38.76,1
588,4,933,446,2380,250.0,1
588,7,1012,57,534,56.09,1
588,10,706,450,1129,118.59,1
588,17,301,258,1546,162.39,1
588,18,332,167,417,43.8,1
589,1,568,447,2577,270.69,1
589,2,373,442,7992,839.5,1
589,3,541,317,370,38.87,1
589,4,934,447,2411,253.26,1
589,7,1013,55,545,57.25,1
589,10,706,449,1151,120.9,1
589,17,300,253,1520,159.66,1
589,18,331,189,416,43.7,1
590,1,570,448,2859,300.32,1
590,2,372,442,8030,843.49,1
590,3,541,319,368,38.66,1
590,4,934,447,2371,249.05,1
590,7,1014,54,549,57.67,1
590,10,706,448,1196,125.63,1
590,17,298,248,1481,155.57,1
590,18,330,211,434,45.59,1
591,1,570,447,2798,293.91,1
591,2,373,442,7937,833.72,1
591,3,541,321,375,39.39,1
591,4,935,447,2394,251.47,1
591,7,1015,52,522,54.83,1
591,10,706,449,1195,125.53,1
591,17,304,241,1879,197.37,1
592,1,569,448,2856,300.0,1
592,2,372,443,8035,844.01,1
592,3,541,324,375,39.39,1
592,4,935,447,2453,257.67,1
592,7,1016,51,533,55.99,1
592,10,706,449,1143,120.06,1
592,17,302,242,1875,196.95,1
593,1,569,448,2850,299.37,1
593,2,372,443,7873,827.0,1
593,3,541,326,373,39.18,1
593,4,935,447,2530,265.76,1
593,7,1017,50,527,55.36,1
593,10,706,450,1151,120.9,1
593,17,293,234,1474,154.83,1
593,19,327,276,411,43.17,1
594,1,569,448,2892,303.78,1
594,2,372,444,7802,819.54,1
594,3,541,329,376,39.5,1
594,4,935,447,2592,272.27,1
594,7,1018,48,536,56.3,1
594,10,706,449,1165,122.37,1
594,17,292,230,1498,157.35,1
594,19,326,298,400,42.02,1
595,1,568,448,2894,303.99,1
595,2,371,445,7725,811.45,1
595,3,541,331,375,39.39,1
595,4,935,447,2587,271.74,1
595,7,1019,48,533,55.99,1
595,10,706,448,1178,123.74,1
595,17,290,225,1521,159.77,1
595,19,325,320,410,43.07,1
596,1,568,448,2928,307.56,1
596,2,372,445,7553,793.38,1
596,3,541,334,375,39.39,1
596,4,935,447,2560,268.91,1
596,7,1020,46,556,58.4,1
596,10,707,449,1171,123.0,1
596,17,289,221,1496,157.14,1
596,19,323,342,419,44.01,1
597,1,568,448,2960,310.92,1
597,2,372,445,7551,793.17,1
597,3,541,337,374,39.29,1
597,4,934,448,2516,264.29,1
597,7,1021,45,546,57.35,1
597,10,707,450,1144,120.17,1
597,17,287,217,1459,153.26,1
597,19,323,365,410,43.07,1
598,1,569,448,2901,304.73,1
598,2,371,445,7512,789.08,1
598,3,541,340,372,39.08,1
598,4,934,448,2479,260.4,1
598,7,1022,45,539,56.62,1
598,10,707,449,1144,120.17,1
598,17,285,212,1419,149.05,1
598,19,322,386,392,41.18,1
599,1,569,447,2877,302.21,1
599,2,369,443,8116,852.52,1
599,3,541,342,372,39.08,1
599,4,934,448,2447,257.04,1
599,7,1023,44,532,55.88,1
599,10,706,449,1183,124.26,1
599,17,284,208,1451,152.42,1
600,1,569,448,2869,301.37,1
600,2,371,445,7832,822.69,1
600,3,541,346,375,39.39,1
600,4,934,447,2462,258.61,1
600,7,1024,43,514,53.99,1
600,10,706,449,1178,123.74,1
600,17,282,204,1490,156.51,1
600,20,381,2,176,18.49,0
601,1,569,448,2860,300.42,1
601,2,370,445,7981,838.34,1
601,3,540,349,374,39.29,1
601,4,933,447,2462,258.61,1
601,7,1025,42,506,53.15,1
601,10,706,449,1152,121.01,1
601,17,281,200,1509,158.51,1
601,20,381,14,937,98.42,0
602,1,569,448,2814,295.59,1
602,2,370,444,7929,832.88,1
602,3,540,352,376,39.5,1
602,4,933,446,2418,253.99,1
602,7,1026,41,515,54.1,1
602,10,706,450,1130,118.7,1
602,17,279,196,1503,157.88,1
602,20,379,35,1038,109.03,1
603,1,569,448,2802,294.33,1
603,2,370,444,8056,846.22,1
603,3,540,355,375,39.39,1
603,4,933,446,2450,257.35,1
603,7,1027,41,519,54.52,1
603,10,706,449,1170,122.9,1
603,17,278,192,1472,154.62,1
603,20,379,58,1080,113.45,1
604,1,570,448,2707,284.35,1
604,2,370,443,8038,844.33,1
604,3,540,358,377,39.6,1
604,4,933,446,2416,253.78,1
604,7,1028,40,516,54.2,1
604,10,706,449,1193,125.32,1
604,17,276,189,1433,150.53,1
604,20,377,81,1103,115.86,1
605,1,571,448,2660,279.41,1
605,2,371,443,7913,831.2,1
605,3,540,361,374,39.29,1
605,4,933,447,2379,249.89,1
605,7,1029,40,524,55.04,1
605,10,706,449,1185,124.47,1
605,17,274,185,1428,150.0,1
605,20,377,103,1129,118.59,1
606,1,570,448,2700,283.61,1
606,2,371,443,7861,825.74,1
606,3,540,364,374,39.29,1
606,4,933,447,2389,250.95,1
606,7,1030,39,523,54.94,1
606,10,707,450,1150,120.8,1
606,17,273,181,1449,152.21,1
606,20,376,126,1181,124.05,1
607,1,570,448,2679,281.41,1
607,2,373,443,7617,800.11,1
607,3,540,368,368,38.66,1
607,4,934,447,2350,246.85,1
607,7,1030,39,504,52.94,1
607,10,707,449,1144,120.17,1
607,17,271,177,1454,152.73,1
