frame,drop_id,cx,cy,area_px,percentage,in_frame
792,1,614,431,9116,93.5,1
792,4,328,447,1329,13.63,1
793,1,614,432,9045,92.77,1
793,4,329,448,1364,13.99,1
794,1,615,432,9017,92.48,1
794,4,329,447,1280,13.13,1
795,1,614,432,9013,92.44,1
795,4,329,448,1355,13.9,1
796,1,614,432,9155,93.9,1
796,4,328,450,1378,14.13,1
797,1,614,431,9219,94.55,1
797,4,329,450,1274,13.07,1
798,1,614,430,9281,95.19,1
798,4,330,450,1309,13.43,1
799,1,614,429,9375,96.15,1
799,4,330,450,1374,14.09,1
800,1,615,428,9571,98.16,1
800,4,330,448,1364,13.99,1
801,1,615,426,9658,99.06,1
801,4,330,447,1286,13.19,1
802,1,614,425,9681,99.29,1
802,4,330,448,1341,13.75,1
803,1,614,424,9774,100.25,1
803,4,330,448,1291,13.24,1
804,1,615,423,9821,100.73,1
804,4,330,450,1325,13.59,1
805,1,615,422,9863,101.16,1
805,4,329,449,1264,12.96,1
806,1,615,421,9819,100.71,1
806,4,329,449,1233,12.65,1
807,1,615,421,9789,100.4,1
807,4,329,448,1325,13.59,1
808,1,615,422,9865,101.18,1
808,4,329,448,1398,14.34,1
809,1,615,422,9808,100.59,1
809,4,329,447,1360,13.95,1
810,1,615,423,9785,100.36,1
810,4,329,448,1420,14.56,1
811,1,615,424,9762,100.12,1
811,4,329,448,1292,13.25,1
812,1,615,425,9718,99.67,1
812,4,328,449,1277,13.1,1
813,1,615,426,9611,98.57,1
813,4,328,450,1357,13.92,1
814,1,615,428,9537,97.82,1
814,4,329,449,1267,12.99,1
815,1,615,429,9429,96.71,1
815,4,330,447,1290,13.23,1
816,1,615,430,9314,95.53,1
816,4,330,447,1306,13.39,1
817,1,615,431,9201,94.37,1
817,4,330,448,1377,14.12,1
818,1,615,432,9128,93.62,1
818,4,330,449,1359,13.94,1
819,1,615,433,9164,93.99,1
819,4,329,449,1358,13.93,1
820,1,615,432,9034,92.66,1
820,4,329,449,1263,12.95,1
821,1,615,432,9109,93.43,1
821,4,329,450,1326,13.6,1
822,1,615,431,9191,94.27,1
822,4,329,449,1332,13.66,1
823,1,615,430,9178,94.13,1
823,4,328,447,1220,12.51,1
824,1,615,429,9333,95.72,1
824,4,329,448,1353,13.88,1
